optimizer,seed,data_seed,tokens,data_exposure,iteration,val_loss,val_perplexity,val_accuracy,num_eval_batches,train_time_seconds,mean_tokens_per_second,peak_memory_bytes,experiment_dir
sgd,0,1337,16777216,0.03125047684443427,256,7.7101545333862305,2230.875408146757,0.053325653076171875,64,70.45152964899997,238138.42060756657,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sgd_seed0_lrscale3_tokens16777216
sgd,0,1337,16777216,0.03125047684443427,256,7.59018611907959,1978.6716476519782,0.047283172607421875,64,70.11675072299994,239275.43457168047,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sgd_seed0_lrscale9_tokens16777216
signsgd,0,1337,16777216,0.03125047684443427,256,6.661827087402344,781.9748714287975,0.14697837829589844,64,70.893569206,236653.56657737694,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signsgd_seed0_lrscale0p1_tokens16777216
signsgd,0,1337,16777216,0.03125047684443427,256,6.475642204284668,649.1331441433161,0.1517047882080078,64,68.95654871499998,243301.27178117435,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signsgd_seed0_lrscale0p3_tokens16777216
signsgd,0,1337,16777216,0.03125047684443427,256,6.683113098144531,798.7984033511141,0.13363075256347656,64,69.328829448,241994.79687715962,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signsgd_seed0_lrscale1_tokens16777216
signsgd,0,1337,16777216,0.03125047684443427,256,6.854705810546875,948.3287261686504,0.11468124389648438,64,70.11524923599995,239280.5585491082,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signsgd_seed0_lrscale3_tokens16777216
signum,0,1337,16777216,0.03125047684443427,256,6.296080112457275,542.4391305573229,0.14620208740234375,64,70.628779494,237540.7888993076,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signum_seed0_lrscale0p3_tokens16777216
signum,0,1337,16777216,0.03125047684443427,256,6.2198805809021,502.641100274047,0.14912796020507812,64,70.13492149399995,239213.44235674792,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signum_seed0_lrscale1_tokens16777216
signum,0,1337,16777216,0.03125047684443427,256,6.384660720825195,592.6810679067656,0.139007568359375,64,69.51772536999995,241337.24040459082,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_signum_seed0_lrscale3_tokens16777216
soap,0,1337,16777216,0.03125047684443427,256,6.225244998931885,505.3447206276595,0.18319320678710938,64,81.71295656799995,205318.92009118924,6556407296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_soap_seed0_lrscale0p3_tokens16777216
soap,0,1337,16777216,0.03125047684443427,256,5.291918754577637,198.723655728276,0.2096538543701172,64,83.30477875699998,201395.60119280955,6556407296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_soap_seed0_lrscale1_tokens16777216
soap,0,1337,16777216,0.03125047684443427,256,5.5883636474609375,267.29686332990445,0.18512725830078125,64,82.14935480000007,204228.21385323876,6556407296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_soap_seed0_lrscale3_tokens16777216
sophiag,0,1337,16777216,0.03125047684443427,256,6.111329078674316,450.935794965251,0.17660903930664062,64,72.79379595199997,230475.90499419553,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sophiag_seed0_lrscale0p1_tokens16777216
sophiag,0,1337,16777216,0.03125047684443427,256,6.050726890563965,424.4196984680204,0.160858154296875,64,72.48078954399999,231471.209206617,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sophiag_seed0_lrscale0p3_tokens16777216
sophiag,0,1337,16777216,0.03125047684443427,256,6.201114654541016,493.29653463131854,0.14842605590820312,64,72.68963629099997,230806.16241956988,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sophiag_seed0_lrscale1_tokens16777216
sophiag,0,1337,16777216,0.03125047684443427,256,6.950982093811035,1044.1698201716288,0.09879302978515625,64,71.69533521800004,234007.0793864963,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sophiag_seed0_lrscale3_tokens16777216
